,date,team,actual,predicted,opponent,opponent_actual,opponent_predicted
9750,2018,Seahawks,loss,loss,Rams,win,win
9751,2018,Cowboys,win,win,Eagles,loss,loss
9752,2018,Giants,win,loss,49ers,loss,win
9753,2018,Packers,loss,loss,Seahawks,win,win
9754,2018,Cowboys,win,win,Falcons,loss,loss
9755,2018,Panthers,loss,loss,Lions,win,win
9756,2018,Titans,loss,loss,Colts,win,win
9757,2018,Buccaneers,loss,win,Giants,win,win
9758,2018,Texans,win,win,Washington,loss,loss
9759,2018,Steelers,win,loss,Jaguars,loss,win
9760,2018,Bengals,loss,loss,Ravens,win,win
9761,2018,Raiders,win,win,Cardinals,loss,loss
9762,2018,Broncos,win,loss,Chargers,loss,loss
9763,2018,Eagles,loss,loss,Saints,win,win
9764,2018,Vikings,loss,loss,Bears,win,win
9765,2018,Chiefs,loss,loss,Rams,win,win
9766,2018,Bears,win,loss,Lions,loss,loss
9767,2018,Washington,loss,loss,Cowboys,win,win
9768,2018,Falcons,loss,loss,Saints,win,win
9769,2018,Jaguars,loss,win,Bills,win,win
9770,2018,Browns,win,win,Bengals,loss,loss
9771,2018,Patriots,win,win,Jets,loss,loss
9772,2018,Giants,loss,loss,Eagles,win,win
9773,2018,49ers,loss,loss,Buccaneers,win,win
9774,2018,Seahawks,win,win,Panthers,loss,win
9775,2018,Raiders,loss,loss,Ravens,win,win
9776,2018,Cardinals,loss,loss,Chargers,win,win
9777,2018,Steelers,loss,loss,Broncos,win,loss
9778,2018,Dolphins,loss,win,Colts,win,win
9779,2018,Packers,loss,loss,Vikings,win,win
9780,2018,Titans,loss,win,Texans,win,win
9781,2018,Saints,loss,loss,Cowboys,win,win
9782,2018,Ravens,win,win,Falcons,loss,loss
9783,2018,Broncos,win,win,Bengals,loss,loss
9784,2018,Rams,win,loss,Lions,loss,loss
9785,2018,Cardinals,win,loss,Packers,loss,loss
9786,2018,Bills,loss,loss,Dolphins,win,loss
9787,2018,Bears,loss,loss,Giants,win,win
9788,2018,Panthers,loss,loss,Buccaneers,win,loss
9789,2018,Colts,loss,loss,Jaguars,win,win
9790,2018,Browns,loss,loss,Texans,win,win
9791,2018,Jets,loss,win,Titans,win,loss
9792,2018,Chiefs,win,win,Raiders,loss,loss
9793,2018,Vikings,loss,loss,Patriots,win,win
9794,2018,49ers,loss,loss,Seahawks,win,win
9795,2018,Chargers,win,win,Steelers,loss,loss
9796,2018,Washington,loss,loss,Eagles,win,win
9797,2018,Jaguars,loss,loss,Titans,win,win
9798,2018,Jets,win,loss,Bills,loss,loss
9799,2018,Panthers,loss,loss,Browns,win,loss
9800,2018,Falcons,loss,loss,Packers,win,win
9801,2018,Ravens,loss,win,Chiefs,win,loss
9802,2018,Patriots,loss,win,Dolphins,win,loss
9803,2018,Saints,win,win,Buccaneers,loss,loss
9804,2018,Giants,win,win,Washington,loss,loss
9805,2018,Colts,win,win,Texans,loss,loss
9806,2018,Bengals,loss,win,Chargers,win,win
9807,2018,Broncos,loss,loss,49ers,win,win
9808,2018,Eagles,loss,loss,Cowboys,win,win
9809,2018,Steelers,loss,win,Raiders,win,loss
9810,2018,Lions,win,win,Cardinals,loss,loss
9811,2018,Rams,loss,loss,Bears,win,loss
9812,2018,Vikings,loss,loss,Seahawks,win,win
9813,2018,Chargers,win,loss,Chiefs,loss,loss
9814,2018,Texans,win,loss,Jets,loss,win
9815,2018,Browns,win,loss,Broncos,loss,loss
9816,2018,Cardinals,loss,loss,Falcons,win,win
9817,2018,Lions,loss,win,Bills,win,win
9818,2018,Packers,loss,loss,Bears,win,win
9819,2018,Raiders,loss,loss,Bengals,win,win
9820,2018,Cowboys,loss,loss,Colts,win,win
9821,2018,Dolphins,loss,loss,Vikings,win,win
9822,2018,Titans,win,win,Giants,loss,loss
9823,2018,Washington,win,win,Jaguars,loss,loss
9824,2018,Buccaneers,loss,loss,Ravens,win,win
9825,2018,Seahawks,loss,win,49ers,win,win
9826,2018,Patriots,loss,loss,Steelers,win,loss
9827,2018,Eagles,win,win,Rams,loss,loss
9828,2018,Saints,win,loss,Panthers,loss,loss
9829,2018,Washington,loss,loss,Titans,win,win
9830,2018,Ravens,win,win,Chargers,loss,loss
9831,2018,Bengals,loss,loss,Browns,win,win
9832,2018,Buccaneers,loss,loss,Cowboys,win,win
9833,2018,Vikings,win,win,Lions,loss,loss
9834,2018,Giants,loss,win,Colts,win,loss
9835,2018,Jaguars,win,win,Dolphins,loss,loss
9836,2018,Bills,loss,loss,Patriots,win,win
9837,2018,Packers,win,loss,Jets,loss,loss
9838,2018,Texans,loss,loss,Eagles,win,loss
9839,2018,Falcons,win,loss,Panthers,loss,loss
9840,2018,Rams,win,win,Cardinals,loss,loss
9841,2018,Bears,win,win,49ers,loss,loss
9842,2018,Steelers,loss,loss,Saints,win,loss
9843,2018,Chiefs,loss,loss,Seahawks,win,win
9844,2018,Broncos,loss,loss,Raiders,win,win
9845,2018,Dolphins,loss,loss,Bills,win,win
9846,2018,Lions,win,win,Packers,loss,loss
9847,2018,Jets,loss,loss,Patriots,win,win
9848,2018,Panthers,win,win,Saints,loss,loss
9849,2018,Cowboys,win,loss,Giants,loss,loss
9850,2018,Falcons,win,win,Buccaneers,loss,loss
9851,2018,Jaguars,loss,loss,Texans,win,win
9852,2018,Chargers,win,win,Broncos,loss,loss
9853,2018,Raiders,loss,loss,Chiefs,win,win
9854,2018,49ers,loss,loss,Rams,win,win
9855,2018,Bears,win,win,Vikings,loss,loss
9856,2018,Bengals,loss,loss,Steelers,win,loss
9857,2018,Cardinals,loss,loss,Seahawks,win,win
9858,2018,Eagles,win,win,Washington,loss,loss
9859,2018,Browns,loss,loss,Ravens,win,win
9860,2018,Colts,win,win,Titans,loss,loss
9861,2019,Colts,win,win,Texans,loss,loss
9862,2019,Seahawks,loss,win,Cowboys,win,win
9863,2019,Chargers,win,win,Ravens,loss,loss
9864,2019,Eagles,win,loss,Bears,loss,loss
9865,2019,Colts,loss,loss,Chiefs,win,win
9866,2019,Cowboys,loss,loss,Rams,win,win
9867,2019,Chargers,loss,loss,Patriots,win,win
9868,2019,Eagles,loss,loss,Saints,win,win
9869,2019,Rams,win,win,Saints,loss,loss
9870,2019,Patriots,win,win,Chiefs,loss,loss
9871,2019,Patriots,win,win,Rams,loss,loss
9872,2019,Packers,win,loss,Bears,loss,loss
9873,2019,Titans,win,win,Browns,loss,loss
9874,2019,Ravens,win,win,Dolphins,loss,loss
9875,2019,Falcons,loss,loss,Vikings,win,win
9876,2019,Bills,win,loss,Jets,loss,loss
9877,2019,Washington,loss,loss,Eagles,win,win
9878,2019,Rams,win,win,Panthers,loss,loss
9879,2019,Chiefs,win,win,Jaguars,loss,loss
9880,2019,Colts,loss,win,Chargers,win,loss
9881,2019,Bengals,loss,loss,Seahawks,win,win
9882,2019,Giants,loss,loss,Cowboys,win,win
9883,2019,49ers,win,win,Buccaneers,loss,loss
9884,2019,Steelers,loss,loss,Patriots,win,win
9885,2019,Texans,loss,loss,Saints,win,win
9886,2019,Broncos,loss,win,Raiders,win,win
9887,2019,Buccaneers,win,win,Panthers,loss,loss
9888,2019,49ers,win,win,Bengals,loss,loss
9889,2019,Chargers,loss,loss,Lions,win,win
9890,2019,Vikings,loss,loss,Packers,win,win
9891,2019,Colts,win,loss,Titans,loss,loss
9892,2019,Patriots,win,win,Dolphins,loss,loss
9893,2019,Bills,win,win,Giants,loss,loss
9894,2019,Seahawks,win,win,Steelers,loss,loss
9895,2019,Cowboys,win,win,Washington,loss,loss
9896,2019,Cardinals,loss,loss,Ravens,win,win
9897,2019,Jaguars,loss,loss,Texans,win,win
9898,2019,Chiefs,win,win,Raiders,loss,loss
9899,2019,Bears,win,win,Broncos,loss,loss
9900,2019,Saints,loss,loss,Rams,win,win
9901,2019,Eagles,loss,loss,Falcons,win,loss
9902,2019,Browns,win,loss,Jets,loss,loss
9903,2019,Titans,loss,loss,Jaguars,win,win
9904,2019,Bengals,loss,loss,Bills,win,win
9905,2019,Dolphins,loss,loss,Cowboys,win,win
9906,2019,Broncos,loss,win,Packers,win,win
9907,2019,Falcons,loss,loss,Colts,win,win
9908,2019,Ravens,loss,win,Chiefs,win,win
9909,2019,Raiders,loss,loss,Vikings,win,win
9910,2019,Jets,loss,loss,Patriots,win,win
9911,2019,Lions,win,win,Eagles,loss,loss
9912,2019,Panthers,win,win,Cardinals,loss,loss
9913,2019,Giants,win,loss,Buccaneers,loss,win
9914,2019,Texans,win,loss,Chargers,loss,loss
9915,2019,Steelers,loss,loss,49ers,win,win
9916,2019,Saints,win,win,Seahawks,loss,win
9917,2019,Rams,win,loss,Browns,loss,loss
9918,2019,Bears,win,win,Washington,loss,loss
9919,2019,Eagles,win,win,Packers,loss,loss
9920,2019,Titans,win,win,Falcons,loss,loss
9921,2019,Patriots,win,loss,Bills,loss,loss
9922,2019,Chiefs,win,loss,Lions,loss,win
9923,2019,Raiders,win,win,Colts,loss,loss
9924,2019,Chargers,win,win,Dolphins,loss,loss
9925,2019,Washington,loss,loss,Giants,win,win
9926,2019,Browns,win,win,Ravens,loss,loss
9927,2019,Panthers,win,loss,Texans,loss,loss
9928,2019,Buccaneers,win,win,Rams,loss,loss
9929,2019,Seahawks,win,win,Cardinals,loss,loss
9930,2019,Vikings,loss,loss,Bears,win,win
9931,2019,Jaguars,win,win,Broncos,loss,loss
9932,2019,Cowboys,loss,loss,Saints,win,loss
9933,2019,Bengals,loss,loss,Steelers,win,win
9934,2019,Rams,loss,loss,Seahawks,win,win
9935,2019,Cardinals,win,win,Bengals,loss,win
9936,2019,Bills,win,win,Titans,loss,loss
9937,2019,Bears,loss,loss,Raiders,win,win
9938,2019,Buccaneers,loss,loss,Saints,win,win
9939,2019,Vikings,win,win,Giants,loss,loss
9940,2019,Jets,loss,loss,Eagles,win,win
9941,2019,Ravens,win,win,Steelers,loss,loss
9942,2019,Patriots,win,win,Washington,loss,loss
9943,2019,Jaguars,loss,win,Panthers,win,win
9944,2019,Falcons,loss,loss,Texans,win,win
9945,2019,Broncos,win,win,Chargers,loss,loss
9946,2019,Packers,win,win,Cowboys,loss,loss
9947,2019,Colts,win,win,Chiefs,loss,loss
9948,2019,Browns,loss,loss,49ers,win,win
9949,2019,Giants,loss,loss,Patriots,win,win
9950,2019,Panthers,win,win,Buccaneers,loss,loss
9951,2019,Seahawks,win,win,Browns,loss,loss
9952,2019,Texans,win,win,Chiefs,loss,loss
9953,2019,Washington,win,win,Dolphins,loss,loss
9954,2019,Eagles,loss,loss,Vikings,win,win
9955,2019,Saints,win,win,Jaguars,loss,loss
9956,2019,Bengals,loss,loss,Ravens,win,win
9957,2019,49ers,win,win,Rams,loss,loss
9958,2019,Falcons,loss,win,Cardinals,win,win
9959,2019,Titans,loss,loss,Broncos,win,win
9960,2019,Cowboys,loss,win,Jets,win,loss
9961,2019,Steelers,win,win,Chargers,loss,loss
9962,2019,Lions,loss,loss,Packers,win,loss
9963,2019,Chiefs,win,win,Broncos,loss,loss
9964,2019,Rams,win,win,Falcons,loss,loss
9965,2019,Dolphins,loss,win,Bills,win,win
9966,2019,Jaguars,win,win,Bengals,loss,loss
9967,2019,Vikings,win,win,Lions,loss,loss
9968,2019,Raiders,loss,win,Packers,win,win
9969,2019,Texans,loss,loss,Colts,win,win
9970,2019,Cardinals,win,win,Giants,loss,loss
9971,2019,49ers,win,win,Washington,loss,loss
9972,2019,Chargers,loss,loss,Titans,win,win
9973,2019,Saints,win,win,Bears,loss,loss
9974,2019,Ravens,win,win,Seahawks,loss,loss
9975,2019,Eagles,loss,loss,Cowboys,win,win
9976,2019,Patriots,win,win,Jets,loss,loss
9977,2019,Washington,loss,loss,Vikings,win,win
9978,2019,Seahawks,win,win,Falcons,loss,loss
9979,2019,Eagles,win,win,Bills,loss,loss
9980,2019,Chargers,win,loss,Bears,loss,win
9981,2019,Giants,loss,loss,Lions,win,win
9982,2019,Buccaneers,loss,loss,Titans,win,loss
9983,2019,Broncos,loss,win,Colts,win,win
9984,2019,Bengals,loss,loss,Rams,win,win
9985,2019,Cardinals,loss,loss,Saints,win,win
9986,2019,Jets,loss,loss,Jaguars,win,win
9987,2019,Panthers,loss,loss,49ers,win,win
9988,2019,Browns,loss,loss,Patriots,win,win
9989,2019,Raiders,loss,win,Texans,win,win
9990,2019,Packers,win,win,Chiefs,loss,loss
9991,2019,Dolphins,loss,loss,Steelers,win,loss
9992,2019,49ers,win,win,Cardinals,loss,loss
9993,2019,Texans,win,win,Jaguars,loss,loss
9994,2019,Washington,loss,loss,Bills,win,win
9995,2019,Vikings,loss,win,Chiefs,win,loss
9996,2019,Jets,loss,loss,Dolphins,win,win
9997,2019,Bears,loss,loss,Eagles,win,win
9998,2019,Colts,loss,loss,Steelers,win,win
9999,2019,Titans,loss,loss,Panthers,win,win
10000,2019,Lions,loss,loss,Raiders,win,win
10001,2019,Buccaneers,loss,loss,Seahawks,win,loss
10002,2019,Browns,loss,win,Broncos,win,loss
10003,2019,Packers,loss,loss,Chargers,win,win
10004,2019,Patriots,loss,loss,Ravens,win,win
10005,2019,Cowboys,win,win,Giants,loss,loss
10006,2019,Chargers,loss,loss,Raiders,win,win
10007,2019,Lions,loss,win,Bears,win,loss
10008,2019,Ravens,win,win,Bengals,loss,win
10009,2019,Bills,loss,loss,Browns,win,win
10010,2019,Chiefs,loss,win,Titans,win,win
10011,2019,Falcons,win,win,Saints,loss,loss
10012,2019,Giants,loss,loss,Jets,win,win
10013,2019,Cardinals,loss,loss,Buccaneers,win,loss
10014,2019,Dolphins,win,loss,Colts,loss,loss
10015,2019,Panthers,loss,loss,Packers,win,loss
10016,2019,Rams,loss,loss,Steelers,win,win
10017,2019,Vikings,win,win,Cowboys,loss,loss
10018,2019,Seahawks,win,win,49ers,loss,loss
10019,2019,Steelers,loss,loss,Browns,win,win
10020,2019,Cowboys,win,win,Lions,loss,win
10021,2019,Jaguars,loss,loss,Colts,win,win
10022,2019,Bills,win,win,Dolphins,loss,loss
10023,2019,Broncos,loss,win,Vikings,win,loss
10024,2019,Saints,win,win,Buccaneers,loss,loss
10025,2019,Jets,win,win,Washington,loss,loss
10026,2019,Falcons,win,win,Panthers,loss,loss
10027,2019,Texans,loss,loss,Ravens,win,win
10028,2019,Cardinals,loss,loss,49ers,win,win
10029,2019,Bengals,loss,loss,Raiders,win,win
10030,2019,Patriots,win,loss,Eagles,loss,loss
10031,2019,Bears,loss,loss,Rams,win,win
10032,2019,Chiefs,win,loss,Chargers,loss,loss
10033,2019,Colts,loss,win,Texans,win,win
10034,2019,Buccaneers,win,win,Falcons,loss,loss
10035,2019,Broncos,loss,loss,Bills,win,win
10036,2019,Giants,loss,loss,Bears,win,loss
10037,2019,Steelers,win,win,Bengals,loss,loss
10038,2019,Dolphins,loss,loss,Browns,win,win
10039,2019,Panthers,loss,loss,Saints,win,loss
10040,2019,Raiders,loss,loss,Jets,win,win
10041,2019,Seahawks,win,loss,Eagles,loss,loss
10042,2019,Lions,loss,loss,Washington,win,loss
10043,2019,Jaguars,loss,loss,Titans,win,win
10044,2019,Cowboys,loss,loss,Patriots,win,loss
10045,2019,Packers,loss,loss,49ers,win,loss
10046,2019,Ravens,win,win,Rams,loss,loss
10047,2019,Bears,win,win,Lions,loss,loss
10048,2019,Bills,win,win,Cowboys,loss,loss
10049,2019,Saints,win,loss,Falcons,loss,loss
10050,2019,Jets,loss,loss,Bengals,win,win
10051,2019,Titans,win,win,Colts,loss,loss
10052,2019,Eagles,loss,loss,Dolphins,win,loss
10053,2019,Packers,win,win,Giants,loss,loss
10054,2019,Browns,loss,loss,Steelers,win,win
10055,2019,Washington,win,loss,Panthers,loss,loss
10056,2019,Buccaneers,win,win,Jaguars,loss,loss
10057,2019,49ers,loss,win,Ravens,win,win
10058,2019,Rams,win,win,Cardinals,loss,loss
10059,2019,Chargers,loss,loss,Broncos,win,win
10060,2019,Raiders,loss,loss,Chiefs,win,win
10061,2019,Patriots,loss,loss,Texans,win,win
10062,2019,Vikings,loss,loss,Seahawks,win,win
10063,2019,Cowboys,loss,loss,Bears,win,win
10064,2019,Panthers,loss,loss,Falcons,win,win
10065,2019,Ravens,win,win,Bills,loss,loss
10066,2019,Bengals,loss,loss,Browns,win,win
10067,2019,Washington,loss,loss,Packers,win,loss
10068,2019,Lions,loss,loss,Vikings,win,win
10069,2019,49ers,win,win,Saints,loss,win
10070,2019,Dolphins,loss,loss,Jets,win,win
10071,2019,Colts,loss,win,Buccaneers,win,loss
10072,2019,Broncos,win,win,Texans,loss,loss
10073,2019,Chargers,win,win,Jaguars,loss,loss
10074,2019,Titans,win,win,Raiders,loss,win
10075,2019,Chiefs,win,loss,Patriots,loss,loss
10076,2019,Steelers,win,win,Cardinals,loss,loss
10077,2019,Seahawks,loss,loss,Rams,win,win
10078,2019,Giants,loss,loss,Eagles,win,win
10079,2019,Jets,loss,loss,Ravens,win,win
10080,2019,Patriots,win,win,Bengals,loss,loss
10081,2019,Buccaneers,win,win,Lions,loss,loss
10082,2019,Bears,loss,loss,Packers,win,loss
10083,2019,Texans,win,win,Titans,loss,win
10084,2019,Broncos,loss,loss,Chiefs,win,win
10085,2019,Dolphins,loss,loss,Giants,win,win
10086,2019,Eagles,win,win,Washington,loss,win
10087,2019,Seahawks,win,win,Panthers,loss,loss
10088,2019,Jaguars,win,loss,Raiders,loss,win
10089,2019,Browns,loss,loss,Cardinals,win,win
10090,2019,Vikings,win,win,Chargers,loss,loss
10091,2019,Rams,loss,loss,Cowboys,win,win
10092,2019,Falcons,win,loss,49ers,loss,loss
10093,2019,Bills,win,win,Steelers,loss,loss
10094,2019,Colts,loss,loss,Saints,win,win
10095,2019,Texans,win,win,Buccaneers,loss,loss
10096,2019,Bills,loss,loss,Patriots,win,win
10097,2019,Rams,loss,win,49ers,win,loss
10098,2019,Jaguars,loss,loss,Falcons,win,win
10099,2019,Ravens,win,win,Browns,loss,loss
10100,2019,Saints,win,win,Titans,loss,win
10101,2019,Panthers,loss,loss,Colts,win,win
10102,2019,Bengals,loss,loss,Dolphins,win,win
10103,2019,Steelers,loss,loss,Jets,win,win
10104,2019,Giants,win,win,Washington,loss,win
10105,2019,Lions,loss,loss,Broncos,win,win
10106,2019,Raiders,win,win,Chargers,loss,loss
10107,2019,Cowboys,loss,loss,Eagles,win,win
10108,2019,Cardinals,win,win,Seahawks,loss,loss
10109,2019,Chiefs,win,win,Bears,loss,loss
10110,2019,Packers,win,loss,Vikings,loss,loss
10111,2019,Jets,win,win,Bills,loss,loss
10112,2019,Browns,loss,loss,Bengals,win,win
10113,2019,Packers,win,loss,Lions,loss,loss
10114,2019,Chargers,loss,loss,Chiefs,win,loss
10115,2019,Bears,win,win,Vikings,loss,loss
10116,2019,Dolphins,win,win,Patriots,loss,loss
10117,2019,Falcons,win,win,Buccaneers,loss,loss
10118,2019,Saints,win,win,Panthers,loss,loss
10119,2019,Washington,loss,loss,Cowboys,win,win
10120,2019,Raiders,loss,loss,Broncos,win,win
10121,2019,Cardinals,loss,loss,Rams,win,win
10122,2019,Eagles,win,win,Giants,loss,loss
10123,2019,Colts,loss,loss,Jaguars,win,win
10124,2019,Steelers,loss,loss,Ravens,win,win
10125,2019,Titans,win,win,Texans,loss,loss
10126,2019,49ers,win,win,Seahawks,loss,win
10127,2020,Bills,loss,loss,Texans,win,win
10128,2020,Titans,win,win,Patriots,loss,loss
10129,2020,Vikings,win,win,Saints,loss,loss
10130,2020,Seahawks,win,win,Eagles,loss,loss
10131,2020,Vikings,loss,loss,49ers,win,win
10132,2020,Titans,win,win,Ravens,loss,loss
10133,2020,Texans,loss,loss,Chiefs,win,loss
10134,2020,Seahawks,loss,loss,Packers,win,win
10135,2020,Titans,loss,loss,Chiefs,win,win
10136,2020,Packers,loss,loss,49ers,win,win
10137,2020,49ers,loss,loss,Chiefs,win,loss
10138,2020,Texans,loss,loss,Chiefs,win,win
10139,2020,Seahawks,win,win,Falcons,loss,loss
10140,2020,Jets,loss,loss,Bills,win,win
10141,2020,Bears,win,loss,Lions,loss,win
10142,2020,Packers,win,win,Vikings,loss,win
10143,2020,Dolphins,loss,loss,Patriots,win,win
10144,2020,Eagles,loss,loss,Washington,win,win
10145,2020,Raiders,win,win,Panthers,loss,win
10146,2020,Colts,loss,loss,Jaguars,win,win
10147,2020,Browns,loss,loss,Ravens,win,win
10148,2020,Chargers,win,win,Bengals,loss,loss
10149,2020,Buccaneers,loss,loss,Saints,win,win
10150,2020,Cardinals,win,win,49ers,loss,loss
10151,2020,Cowboys,loss,win,Rams,win,win
10152,2020,Steelers,win,win,Giants,loss,loss
10153,2020,Titans,win,win,Broncos,loss,win
10154,2020,Bengals,loss,loss,Browns,win,win
10155,2020,Giants,loss,loss,Bears,win,loss
10156,2020,Falcons,loss,win,Cowboys,win,win
10157,2020,Lions,loss,loss,Packers,win,win
10158,2020,Jaguars,loss,loss,Titans,win,win
10159,2020,Vikings,loss,loss,Colts,win,win
10160,2020,Bills,win,win,Dolphins,loss,loss
10161,2020,49ers,win,win,Jets,loss,win
10162,2020,Rams,win,win,Eagles,loss,loss
10163,2020,Broncos,loss,loss,Steelers,win,loss
10164,2020,Panthers,loss,loss,Buccaneers,win,loss
10165,2020,Washington,loss,loss,Cardinals,win,win
10166,2020,Chiefs,win,loss,Chargers,loss,win
10167,2020,Ravens,win,win,Texans,loss,loss
10168,2020,Patriots,loss,win,Seahawks,win,win
10169,2020,Saints,loss,loss,Raiders,win,win
10170,2020,Dolphins,win,win,Jaguars,loss,loss
10171,2020,Bears,win,loss,Falcons,loss,loss
10172,2020,Rams,loss,win,Bills,win,loss
10173,2020,Washington,loss,loss,Browns,win,win
10174,2020,Titans,win,win,Vikings,loss,win
10175,2020,Raiders,loss,loss,Patriots,win,win
10176,2020,49ers,win,win,Giants,loss,loss
10177,2020,Texans,loss,loss,Steelers,win,win
10178,2020,Jets,loss,loss,Colts,win,win
10179,2020,Panthers,win,win,Chargers,loss,loss
10180,2020,Buccaneers,win,win,Broncos,loss,loss
10181,2020,Lions,win,win,Cardinals,loss,loss
10182,2020,Cowboys,loss,loss,Seahawks,win,win
10183,2020,Packers,win,win,Saints,loss,loss
10184,2020,Chiefs,win,win,Ravens,loss,loss
10185,2020,Broncos,win,win,Jets,loss,loss
10186,2020,Jaguars,loss,loss,Bengals,win,win
10187,2020,Browns,win,win,Cowboys,loss,loss
10188,2020,Saints,win,win,Lions,loss,loss
10189,2020,Seahawks,win,win,Dolphins,loss,loss
10190,2020,Chargers,loss,win,Buccaneers,win,win
10191,2020,Ravens,win,win,Washington,loss,loss
10192,2020,Cardinals,loss,loss,Panthers,win,win
10193,2020,Vikings,win,win,Texans,loss,win
10194,2020,Giants,loss,loss,Rams,win,win
10195,2020,Colts,win,win,Bears,loss,loss
10196,2020,Bills,win,win,Raiders,loss,loss
10197,2020,Eagles,win,win,49ers,loss,loss
10198,2020,Patriots,loss,loss,Chiefs,win,win
10199,2020,Falcons,loss,win,Packers,win,win
10200,2020,Buccaneers,loss,loss,Bears,win,loss
10201,2020,Panthers,win,win,Falcons,loss,loss
10202,2020,Raiders,win,win,Chiefs,loss,loss
10203,2020,Cardinals,win,win,Jets,loss,loss
10204,2020,Eagles,loss,loss,Steelers,win,win
10205,2020,Rams,win,win,Washington,loss,loss
10206,2020,Bengals,loss,loss,Ravens,win,win
10207,2020,Jaguars,loss,loss,Texans,win,loss
10208,2020,Dolphins,win,win,49ers,loss,loss
10209,2020,Colts,loss,loss,Browns,win,win
10210,2020,Giants,loss,win,Cowboys,win,win
10211,2020,Vikings,loss,win,Seahawks,win,loss
10212,2020,Chargers,loss,win,Saints,win,win
10213,2020,Bills,loss,loss,Titans,win,win
10214,2020,Texans,loss,win,Titans,win,loss
10215,2020,Bengals,loss,win,Colts,win,loss
10216,2020,Falcons,win,win,Vikings,loss,loss
10217,2020,Broncos,win,win,Patriots,loss,loss
10218,2020,Washington,loss,loss,Giants,win,win
10219,2020,Ravens,win,win,Eagles,loss,loss
10220,2020,Browns,loss,loss,Steelers,win,win
10221,2020,Bears,win,loss,Panthers,loss,loss
10222,2020,Lions,win,win,Jaguars,loss,loss
10223,2020,Jets,loss,loss,Dolphins,win,loss
10224,2020,Packers,loss,loss,Buccaneers,win,win
10225,2020,Rams,loss,loss,49ers,win,win
10226,2020,Chiefs,win,win,Bills,loss,loss
10227,2020,Cardinals,win,win,Cowboys,loss,loss
10228,2020,Giants,loss,loss,Eagles,win,loss
10229,2020,Lions,win,win,Falcons,loss,win
10230,2020,Browns,win,win,Bengals,loss,loss
10231,2020,Steelers,win,loss,Titans,loss,loss
10232,2020,Panthers,loss,loss,Saints,win,win
10233,2020,Bills,win,loss,Jets,loss,loss
10234,2020,Cowboys,loss,loss,Washington,win,win
10235,2020,Packers,win,win,Texans,loss,loss
10236,2020,Buccaneers,win,win,Raiders,loss,loss
10237,2020,Chiefs,win,win,Broncos,loss,loss
